ruling_id,case_id,docket_entry_no,ruling_stage,motion_type,moving_party,outcome,issue_scope,expert_id,findings_flags_json,decision_date,judge_citation_style_name,key_holdings_text
R-2022-0678-PI,C-2022-0678,18,PI,preliminary_injunction,us,granted_in_part,injunctive_relief,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2022-04-22","HAYES, J.","Plaintiff has identified specific clinical trial protocols and enrollment criteria as trade secrets and shown a likelihood of success as to those materials only."
R-2022-0678-DAUBERT-PX1,C-2022-0678,77,Daubert,daubert,them,granted_in_part,damages,EXP-C2022-PL-DAM-1,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2023-01-19","HAYES, J.","The Court excludes plaintiff's speculative blockbuster-sales scenario but permits a conservative lost-profits model tied to documented deal flow."
R-2019-2044-MSJ2,C-2019-2044,90,MSJ,summary_judgment,them,denied,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2021-06-15","MONROE, J.","Disputes over whether defendant used the three routing heuristics in PX-004 are quintessential jury questions; summary judgment is inappropriate."
R-2020-1450-MSJ,C-2020-1450,132,MSJ,summary_judgment,us,denied,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2022-03-28","PARK, J.","Material factual disputes over independent development of streaming recommendation models preclude summary judgment."
R-2019-0113-MSJ,C-2019-0113,74,MSJ,summary_judgment,them,granted_in_part,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-11-09","AMES, J.","Plaintiff's onboarding scoring model is protectable to the extent defined by the specific feature weights disclosed in sealed Appendix A; broader theories are dismissed."
R-2019-0666-MSJ,C-2019-0666,121,MSJ,summary_judgment,them,granted,liability,, "{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2021-04-03","PARK, J.","As in Vertex, plaintiff clings to an 'ad engine as a whole' theory and allowed key auction logs to be overwritten; no reasonable jury could find misappropriation."
R-2020-0044-PI,C-2020-0044,22,PI,preliminary_injunction,us,granted_in_part,injunctive_relief,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-04-09","HAYES, J.","Plaintiff shows a likelihood of success as to readmission scorecards tied to specific features and thresholds, but not as to generic risk dashboards."
R-2020-0599-MSJ,C-2020-0599,118,MSJ,summary_judgment,them,granted,liability,, "{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2022-02-14","RIVERA, J.","Plaintiff's high-frequency strategy definitions remained amorphous through discovery, and failure to preserve tick data for key days warrants an adverse inference."
R-2021-0442-MSJ,C-2021-0442,67,MSJ,summary_judgment,them,granted,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2022-01-19","AMES, J.","Plaintiff's role recommendation engine is not meaningfully distinguishable from publicly documented approaches in the record; no triable issue remains."
R-2021-0055-DAUBERT-PX1,C-2021-0055,145,Daubert,daubert,them,granted_in_part,damages,EXP-C2021-DEV-PL-DAM-1,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2023-03-02","CHU, J.","The Court excludes plaintiff's speculative productivity uplift model but allows a limited time-saved calculation tied to usage logs."
R-2022-0407-MSJ,C-2022-0407,59,MSJ,summary_judgment,them,granted,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2023-02-27","HAYES, J.","Care gap models derived entirely from Medicare claims data without additional confidential features are not protectable trade secrets on this record."
R-2023-0310-MSJ,C-2023-0310,41,MSJ,summary_judgment,them,granted_in_part,liability,, "{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2024-01-05","KERR, J.","Plaintiff's yield recipes are defined with adequate particularity, but spoliation of furnace calibration logs justifies narrowing the case to two later recipe sets."
R-2018-0220-MSJ,C-2018-0220,88,MSJ,summary_judgment,them,denied,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-02-14","AMES, J.","The parties' cross-motions for summary judgment are denied; disputes over whether Plaintiff's bidding stack contains any protectable, non-public components must be resolved by a jury."
R-2021-0055-MSJ,C-2021-0055,93,MSJ,summary_judgment,them,denied,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2023-02-10","CHU, J.","Whether Defendant misused Plaintiff's CI/CD optimization design choices turns on disputed fact questions regarding what was disclosed to former employees and how Defendant implemented its own pipelines."
R-2023-0040-MSJ,C-2023-0040,37,MSJ,summary_judgment,them,granted,liability,, "{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2024-05-03","PARK, J.","Plaintiff's session prediction models are described at a high level in its own marketing materials, and Plaintiff has failed to identify any specific, non-public mechanisms that could support a trade secret verdict."
